0,1
RB6
STEER_HR
SolOn
SagOn
START
(-320.67, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-320.17, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-319.23, 0.33, 120.71) (0.68166, -0.18800, -0.68166, -0.18799)	(-319.23, 0.33, 119.29) (0.68103, -0.19024, -0.68104, -0.19023)	0,2332741
(-318.66, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-318.16, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-317.21, 0.33, 120.71) (-0.49816, 0.50184, 0.49816, 0.50183)	(-317.21, 0.33, 119.29) (-0.49650, 0.50347, 0.49651, 0.50347)	0,2392158
(-316.60, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-316.10, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-315.15, 0.33, 120.71) (0.13238, -0.69461, -0.13238, -0.69460)	(-315.15, 0.33, 119.29) (0.13009, -0.69504, -0.13009, -0.69503)	0,2432555
(-314.49, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-313.99, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-313.05, 0.33, 120.71) (-0.31706, -0.63204, 0.31706, -0.63204)	(-313.05, 0.33, 119.29) (-0.31913, -0.63100, 0.31913, -0.63099)	0,2480343
(-312.34, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-311.84, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-310.90, 0.33, 120.71) (0.66831, 0.23101, -0.66831, 0.23100)	(-310.90, 0.33, 119.29) (0.66906, 0.22881, -0.66907, 0.22881)	0,2554643
(-309.70, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-309.20, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-308.26, 0.33, 120.71) (-0.16585, 0.68738, 0.16585, 0.68738)	(-308.26, 0.33, 119.29) (-0.16359, 0.68793, 0.16359, 0.68792)	0,262759
(-307.45, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-306.95, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-306.01, 0.33, 120.71) (0.48202, 0.51736, -0.48202, 0.51736)	(-306.01, 0.33, 119.29) (0.48371, 0.51577, -0.48372, 0.51577)	0,2684672
(-305.16, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-304.66, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-303.71, 0.33, 120.71) (-0.68709, 0.16707, 0.68709, 0.16707)	(-303.71, 0.33, 119.29) (-0.68653, 0.16933, 0.68654, 0.16933)	0,2738593
(-302.81, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-302.31, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-301.37, 0.33, 120.71) (0.14035, -0.69304, -0.14035, -0.69304)	(-301.37, 0.33, 119.29) (0.13807, -0.69350, -0.13807, -0.69349)	0,2783754
(-299.95, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-299.45, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-298.50, 0.33, 120.71) (0.67481, -0.21125, -0.67482, -0.21124)	(-298.50, 0.33, 119.29) (0.67412, -0.21346, -0.67412, -0.21346)	0,283781
(-297.51, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-297.01, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-296.07, 0.33, 120.71) (-0.02513, -0.70666, 0.02513, -0.70666)	(-296.07, 0.33, 119.29) (-0.02745, -0.70658, 0.02745, -0.70657)	0,2899316
(-295.03, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-294.53, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-293.58, 0.33, 120.71) (0.69964, 0.10248, -0.69964, 0.10248)	(-293.58, 0.33, 119.29) (0.69997, 0.10018, -0.69998, 0.10017)	0,2958153
(-292.50, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-292.00, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-291.06, 0.33, 120.71) (-0.17681, 0.68465, 0.17681, 0.68464)	(-291.06, 0.33, 119.29) (-0.17456, 0.68522, 0.17456, 0.68522)	0,2980522
(-289.42, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-288.92, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-287.98, 0.33, 120.71) (0.57436, -0.41245, -0.57436, -0.41245)	(-287.98, 0.33, 119.29) (0.57300, -0.41434, -0.57300, -0.41434)	0,3037054
(-286.81, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-286.31, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-285.36, 0.33, 120.71) (0.41495, 0.57256, -0.41495, 0.57255)	(-285.36, 0.33, 119.29) (0.41683, 0.57119, -0.41683, 0.57118)	0,3059684
(-284.15, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-283.66, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-282.71, 0.33, 120.71) (-0.54365, 0.45216, 0.54365, 0.45216)	(-282.71, 0.33, 119.29) (-0.54215, 0.45395, 0.54216, 0.45394)	0,3110037
(-281.47, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-280.97, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-280.02, 0.33, 120.71) (0.53347, 0.46413, -0.53347, 0.46413)	(-280.02, 0.33, 119.29) (0.53499, 0.46237, -0.53499, 0.46237)	0,3178125
(-278.19, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-277.69, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-276.75, 0.33, 120.71) (0.35295, 0.61272, -0.35295, 0.61272)	(-276.75, 0.33, 119.29) (0.35496, 0.61156, -0.35496, 0.61156)	0,3236719
(-275.41, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-274.91, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-273.97, 0.33, 120.71) (-0.46456, 0.53309, 0.46457, 0.53308)	(-273.97, 0.33, 119.29) (-0.46281, 0.53461, 0.46281, 0.53461)	0,3274175
(-272.60, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-272.10, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-271.16, 0.33, 120.71) (0.67382, 0.21440, -0.67382, 0.21440)	(-271.16, 0.33, 119.29) (0.67452, 0.21218, -0.67452, 0.21218)	0,3333674
(-269.75, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-269.25, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-268.30, 0.33, 120.71) (0.13487, 0.69413, -0.13487, 0.69412)	(-268.30, 0.33, 119.29) (0.13716, 0.69368, -0.13716, 0.69368)	0,3400151
(-266.27, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-265.77, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-264.83, 0.33, 120.71) (0.18573, 0.68228, -0.18573, 0.68228)	(-264.83, 0.33, 119.29) (0.18798, 0.68167, -0.18798, 0.68166)	0,344915
(-263.33, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-262.83, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-261.89, 0.33, 120.71) (0.42644, -0.56405, -0.42644, -0.56405)	(-261.89, 0.33, 119.29) (0.42458, -0.56545, -0.42458, -0.56545)	0,3488778
(-260.35, 0.01, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-259.85, 0.56, 120.00) (-0.00051, 0.70711, 0.00051, 0.70710)	(-258.91, 0.33, 120.71) (0.70506, -0.05374, -0.70506, -0.05374)	(-258.91, 0.33, 119.29) (0.70488, -0.05606, -0.70488, -0.05606)	0,3535123
(-257.34, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-256.84, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-255.89, 0.33, 120.71) (0.53934, 0.45729, -0.53934, 0.45729)	(-255.89, 0.33, 119.29) (0.54084, 0.45551, -0.54084, 0.45551)	0,3583255
(-253.67, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-253.17, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-252.22, 0.33, 120.71) (-0.67916, -0.19682, 0.67916, -0.19682)	(-252.22, 0.33, 119.29) (-0.67980, -0.19459, 0.67981, -0.19458)	0,3637961
(-250.57, 0.01, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-250.07, 0.56, 120.00) (-0.00050, 0.70711, 0.00050, 0.70710)	(-249.12, 0.33, 120.71) (-0.42540, -0.56483, 0.42540, -0.56483)	(-249.12, 0.33, 119.29) (-0.42726, -0.56343, 0.42726, -0.56343)	0,3670265
(-247.43, 0.01, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-246.93, 0.56, 120.00) (-0.00049, 0.70711, 0.00049, 0.70710)	(-245.99, 0.33, 120.71) (0.03851, 0.70606, -0.03851, 0.70606)	(-245.99, 0.33, 119.29) (0.04083, 0.70593, -0.04083, 0.70593)	0,3688667
(-244.26, 0.01, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-243.76, 0.56, 120.00) (-0.00048, 0.70711, 0.00048, 0.70710)	(-242.82, 0.33, 120.71) (-0.33807, 0.62105, 0.33808, 0.62105)	(-242.82, 0.33, 119.29) (-0.33603, 0.62216, 0.33603, 0.62216)	0,3717445
(-241.06, 0.01, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-240.56, 0.56, 120.00) (-0.00047, 0.70711, 0.00047, 0.70710)	(-239.62, 0.33, 120.71) (-0.60187, 0.37114, 0.60188, 0.37114)	(-239.62, 0.33, 119.29) (-0.60065, 0.37312, 0.60065, 0.37312)	0,3745573
(-237.18, 0.01, 120.00) (-0.00046, 0.70711, 0.00046, 0.70710)	(-236.68, 0.56, 120.00) (-0.00046, 0.70711, 0.00046, 0.70710)	(-235.73, 0.33, 120.71) (0.21716, -0.67294, -0.21716, -0.67293)	(-235.73, 0.33, 119.29) (0.21494, -0.67365, -0.21494, -0.67365)	0,3783859
